canonicalKey,canonicalLib,held,sourceKeys,title,date,publisher,place,ISBN,ISSN,language,numPages,edition,series,seriesNumber,callNumber,url,extra,shortTitle,creators
TBJA73PF,3,true,3:TBJA73PF; 2:45K3FXXR; 1:KZX8VCMS,Eternidad,2015-00-00 2015,Ediciones El Fortín,"Bellamar, Cuba",,,,,Edición trilingüe.,,,,,,,Dulce Loynaz; Rolando Estévez Jordán; Pedro Enrique Pérez Oliva
NVV5UAIG,3,,3:NVV5UAIG; 2:H6XJIHAM,Ethnic Food Samplings of Brooklyn,2000-00-00 2000,Brooklyn Museum of Art ; Pratt Institute,,,,,,,,,,http://www.worldcat.org/oclc/212372235,Additional WorldCat records available,,Pete Riesett
YCAMECHA,3,,3:YCAMECHA; 2:RCP6ANEX,Eugenio Miccini: ut scriptura.,1978-00-00 1978,Ediz. Techne,Firenze,,,Italian,,,,,,http://www.worldcat.org/oclc/886399610,Additional WorldCat records available,Eugenio Miccini,Eugenio Miccini
JIFQWBJI,3,true,3:JIFQWBJI; 2:4SQEUJZS; 1:UC2SA26H,Euthanasia in kit form,2011-00-00 2011,Christine Kermaire,"Charleroi, Belgium",,,,4 unnumbered,,,,,,"text; unmediated; volume; Issued on April 1, 2011; Paper folder (15 x 11 cm.) containing a foam-padded compartment with a plastic window, through which is visible an enlarged colored map of Charleroi, Belgium, and a clear plastic tube. Printed on the item are instructions for use, a colored map of Belgium including Charleroi showing ""nanoparticles"" on April 1, and a graph depicting ""atmospheric concentration of nanoparticles"" on the first day of each month. Issued in resealable plastic bag; Text in English and French",,Christine Kermaire
N2XD2KVZ,3,,3:N2XD2KVZ; 2:H2476TZH,Evelyne Egerer : Isolation von A-Z,0000-00-00 c1991,EA-Generali Foundation,Wien,3-901107-03-7,,,[30],,,,,,,,Evelyne Egerer
LCMJQKNX,3,,3:LCMJQKNX; 2:SDNSBZ2R,"Even though the weight of our anvil and a bale of hay was nearly equal, the anvil's slick surface and pointed end made the lifting of it over our heads for a count of ten the more dangerous challenge : nobody I or my brothers knew had ever been killed by falling under a bale of hay / Davi Det Hompson",1979-00-00 1979,Davi Det Hompson,"Providence, RI",,,,,,,,,,ID: VCU_ALMA21380836200001101,,Davi Det Hompson
97U2MSIV,3,,3:97U2MSIV; 2:D7ED554E,Evensong,1980-00-00 1980,Diane Farris,"Chicago, IL",0-9604836-0-8,,,,,,,,,rck/el,,Diane Farris
CXHNGBM2,3,,3:CXHNGBM2; 2:S3SXB3ZR,Events,1964-00-00 1964,Fluxus,New York,,,,,,,,,,1 box ; 12 x 10 x 1.6 cm.,,Kosugi
9LWGSZ53,3,,3:9LWGSZ53; 2:5FC3FZPR,Events: particle zoo,2005-00-00 2005,publisher not identified,"Charlottesville, Va.",,,English,,,,,,http://www.worldcat.org/oclc/434449964,OCLC: 75958377,Events,Johanna Drucker
GANL3NMK,3,,3:GANL3NMK; 2:728TTRDF,Every Building on the Sunset Strip,2003-00-00 2003,,,,,,82,,,,,"[No WorldCat record found, 9/14/21]",,,Jonathan Lewis
24YJ4MQA,3,true,3:24YJ4MQA; 2:3DP2C9TK; 1:HHZ4J3GZ,Every building on the Sunset Strip.,1966-00-00 1966,[Privately printed by the artist],"[Los Angeles, Calif.]",,,,,,,,,http://www.worldcat.org/oclc/1089399386,,,Edward Ruscha
7KYR8PG3,3,,3:7KYR8PG3; 2:K8F5M43H,Every coffee I drank in January 2010,2010-00-00 2010,Hermann Zschiegner,[New York],,,English,,,,,,http://www.worldcat.org/oclc/811068384,,,Hermann Zschiegner
ZHJ6H5XU,3,,3:ZHJ6H5XU,Every good badinage does fine.,1981-00-00 1981,MayTricks,"Palo Alto, Calif.",,,English,,,,,,http://www.worldcat.org/oclc/80345050,OCLC: 80345050,,
JNW2B4VT,3,,3:JNW2B4VT; 2:2GAAQ85D,Every instance removed,2008-00-00 2008,D. Stroup,"Brooklyn, NY",,,English,,,,,,http://www.worldcat.org/oclc/741318357,,,Derek Stroup
QNVKBFKR,3,,3:QNVKBFKR; 2:RMVEX867,"Every letter in ""The Sunset Strip""",2008-00-00 2008,D. Sullivan,[Toronto],,,English,,,,,,http://www.worldcat.org/oclc/301667518,,,Derek Sullivan
B7S2X7EW,3,,3:B7S2X7EW; 2:V58VTDXZ,Every mailbox on the read road,2007-00-00 2007,,,,,,,,,,,"[No WorldCat record found, 9/14/21]",,,Reinhard Voigt
C245HHFB,3,,3:C245HHFB; 2:3P2VDBTR,Every man I ever slept with,1994-00-00 1994,M.S. Wilson,"Leonia, NJ",,,,,,,,,,ID: VCU_ALMA21390560870001101,,Marcia Sandmeyer Wilson
CAZ74PGA,3,,3:CAZ74PGA; 2:5MI2WFJQ,Every man needs a woman,1995-00-00 1995,Sande Wascher-James,"Newcastle, WA",,,,,,,,,,ID: VCU_ALMA21381054350001101,,Sande Wascher-James
CKUKBSMN,3,,3:CKUKBSMN; 2:V9KRPH8I,"Every night when I go to sleep I look quite normal, but each morning I awake with–crazy hair",1983-00-00 1983,Hand & Mind Books,S.1.,,,,,,,,,,Cover title.; rck/adv,,Norman B. Colp
86WVQIL7,3,,3:86WVQIL7; 2:CE3RZ5TP,Every TV needs a revolution,1992-00-00 1992,"Imschoot, uitgevers for IC","Gent, Belgium",,,,,,,,,,ID: VCU_ALMA21380544060001101,,Dara Birnbaum
4JTHKMTG,3,,3:4JTHKMTG; 2:3RE3AGCX,Everyday Meatloaf,2007-00-00 2007,Visual Studies Workshop,"Rochester, NY",0-89822-096-3,,,24,,,,,http://www.worldcat.org/oclc/7964876425,,,Irma Martinez Sizer
UV85Y7WW,3,,3:UV85Y7WW; 2:95U9DZQV,Everyday road signs,1988-00-00 1988,C.J. Barton,"Bethesda, MD",,,English,,,,,,http://www.worldcat.org/oclc/18301598,,,Carol June Barton
KCKHU8WJ,3,,3:KCKHU8WJ; 2:FMUVQHX3,"Everyday stories, image-text series, theoretical studies, object narratives",1980-00-00 1980,G. Legrady,Toronto?,,,,,,,,,,ID: VCU_ALMA21370992990001101,,George Legrady
G6RKCN9H,3,,3:G6RKCN9H; 2:VP8RRPKJ,Everyman's Tale,0000-00-00 c2014,Merritt Cates III,"Atlanta, GA",,,,"1 v. (un; Giclee, with",,,,,,,,Merritt Cates III
L8BAIA3G,3,,3:L8BAIA3G; 2:CIHW7AJ9,Everyone Van Gogh,1990-00-00 1990,Visual Studies Workshop,"Rochester, NY",,,,,,,,,,ID: VCU_ALMA21350891750001101,,Carol LaFayette
E4RVECVN,3,,3:E4RVECVN,Everything He Touched,2011-00-00 2011,,,,,,,,,,,[No WorldCat records found 10/19/21],,,Ravikumar Kashi
FB4UVKKM,3,true,3:FB4UVKKM; 2:FV4W6N35; 1:HUYC2TBK,Everything I kept = Todo lo que guarde,2001-00-00 2001,Ediciones Vigía,"Matanzas, Cuba",,,,,,,,,,,,Ruth Behar; Rolando Estévez Jordán
W5T2XHWU,3,,3:W5T2XHWU; 2:7ATR355F,Evidence,1985-00-00 1985,Coracle Press,London,,,English,,,,,,http://www.worldcat.org/oclc/1193552373,,,Andy Goldsworthy; Helge Johnnysen
PTWIVSFP,3,,3:PTWIVSFP,Evidence of attendants,1991-00-00 1991,[Rosendale N.Y.] : Women's Studio Workshop c1991.,,,,,1 v. (un,,,,,http://www.worldcat.org/oclc/854512845,,,M. J. Connors
EXW8J6QZ,3,,3:EXW8J6QZ; 2:EV6F2HAX,Evidence of attendants,0000-00-00 c1991,Women's Studio Workshop,"Rosendale, NY",,,,1 v. (un,,,,,,,,M. J. Connors
VXKNU6AM,3,,3:VXKNU6AM; 2:WG4C7ETX,Evidence of compression,2001-00-00 2001,Flying Fish Press,Berkeley,,,English,,,,,,http://www.worldcat.org/oclc/50806224,,,Julie Chen; Bonnie Cohen; Flying Fish Press
XL6Z9KSL,3,true,3:XL6Z9KSL; 2:FMGWA3MX; 1:S2XYCBW3; 1:UQPSGCVU,Evidence of living,1991-00-00 1991,Nexus Press,"Atlanta, GA",,,,,,,,,,,,Robin Bernat
V2V23INI,3,,3:V2V23INI; 2:7NNIN9NX,Evil thoughts: 22 postcards,2003-00-00 2003,Chronicle Books,United States,978-0-8118-3872-6,,English,,,,,,http://www.worldcat.org/oclc/926163292,,Evil thoughts,David Shrigley
65F3Q4AT,3,,3:65F3Q4AT; 2:WQT9QT4K,Evolution,0000-00-00 c1981,HS Press c/o Harry William Saffren,"Philadelphia, PA",,,,[38] leaves of,,,,,,,,Bob Walters
KCW4R76F,3,,3:KCW4R76F; 2:TV5X3HSE,Evolve = Unroll,2013-00-00 2013,Deeply Game Productions,[S.l.],,,,1 sheet (snake shape) ; rolled with extended length ap,,,,,,,,Sara Press
SPTAE2GM,3,,3:SPTAE2GM; 2:CA7UR26P,Example,1970-00-00 1970,Poetry Newsletter,Sacramento,,,,,,,,,,ID: VCU_ALMA21367228970001101,,Michael Shea
WM5FAD6I,3,,3:WM5FAD6I; 2:JP8M4EDH,"Excavator, Barcelona, Excavador",0000-00-00 c1986,Woolley Dale,London,0907508189 (pbk) : Â£25.00; 9780907508182 (pbk) : Â£25.00,,,[42],,,,,http://www.worldcat.org/oclc/13859851,,,Jake Tilson
XVF68HVN,3,,3:XVF68HVN; 2:CA49E5RK,Excellent articles of Japan,1969-00-00 1969,Coach House Press,Toronto,,,,,,,,,,ID: VCU_ALMA21370221360001101,,David Rosenberg
QA9FZWS5,3,,3:QA9FZWS5; 2:NV8ZGXIF,Excellent articles of Japan Assembled in one sitting David Rosenberg An Ant's Forefoot Chapbox,1969-00-00 1969,The Coach House Press,Toronto,,,,,,,,,,"[63 .., (1 fol.)], incl. illus.",,David Rosenberg
FKF7UQGA,3,,3:FKF7UQGA; 2:8SNGFD6B,Excerpts From Alphaville,1977-00-00 1977,Visual Studies Workshop,"Rochester, NY",,,,12,,,,,"[No WorldCat record found, 9/14/21]",,,Philip Zimmermann
YNS4MZ9Q,3,,3:YNS4MZ9Q; 2:382GKK5V,Excerpts from Dikth = Dikte : for Dictée (1982),1992-00-00 1992,Yeul Eum Pub. Co,"Seoul, Korea",,,,,,,,,,ID: VCU_ALMA21380554870001101,,Walter K. Lew
9D7W9RWT,3,,3:9D7W9RWT; 2:GCPKMRZX,Excerpts from the diaries of Agatha Muldoon,1983-00-00 1983,J. Greengold,[Place of publication not identified],,,English,,,,,,http://www.worldcat.org/oclc/80311296,,,Jane Greengold
ECW5H49Z,3,,3:ECW5H49Z; 2:V8N59EVI,Excerpts from the video essays,1977-00-00 1977,M. Gilliland,San Francisco?,,,,,,,,,,ID: VCU_ALMA21353328590001101,,M. Gilliland
9FDTLT7Q,3,,3:9FDTLT7Q; 2:3AXZ7FJT,Execution : the book,1990-00-00 1990,K. Campbell,London,,,,,,,,,http://www.worldcat.org/oclc/25015400,Additional WorldCat records available,,Ken Campbell
AQQS2NL4,3,,3:AQQS2NL4; 2:SHAGVHDC,Exempla : documents of concrete and visual poetry,1970-00-00 1970,Exempla,Firenze,,,,,1st ed.,,,,,ID: VCU_ALMA21399192510001101,,Maurizio Nannucci
INGD3DT8,3,,3:INGD3DT8; 2:87FQ7828,Exempla: documenti di poesia concreta e visuale,1970-00-00 1970,M. Nannucci : Exempla,Firenze,,,Italian,,,,,,http://www.worldcat.org/oclc/84996255,Additional WorldCat records available,Exempla,Maurizio Nannucci
L7Z2DT78,3,,3:L7Z2DT78; 2:RD2IQQ4F,Exemplaire,1970-00-00 1970,Publisher not identified,Place of publication not identified,,,,,,,,,,ID: VCU_ALMA21389731380001101,,Jean-Claude Moineau
YL5DE4I8,3,,3:YL5DE4I8; 2:8JM9DTVU,Exercise,1973-00-00 1973,Internat. Artists' Cooperation,Oldenburg,,,English,,,,,,http://www.worldcat.org/oclc/831061107,OCLC: 831061107,,Endre Tót
ZV78FQSQ,3,,3:ZV78FQSQ; 2:5ZNCHMJ6,Exercise X,1973-00-00 1973,Wild Hawthorn Press,"Dunsyre, Lanark",,,English,,,,,,http://www.worldcat.org/oclc/1184129059,OCLC: 1267567,,Ian Hamilton Finlay; George Lawrie Thomson
2TXS4WQ2,3,,3:2TXS4WQ2,Exhale,2006-00-00 2006,,"Portland, Oregon",,,,,,,,,[No WorldCat records found 12/1/21],,,Mar Goman
X8GT46UM,1,true,1:X8GT46UM,Exhausted geographies II,2018-00-00 2018,[publisher not identified],"[Karachi, Pakistan]",978-969-7605-08-8,,,,,,,N7433.4.R34 E94 2018,https://catalog.lib.unc.edu/catalog/UNCb9637926,,,Shahana Rajani; Zahra Mallkani; Abeera Kamran
ZX6DJLD4,3,true,3:ZX6DJLD4; 2:ZSR6W4ZG; 1:AE8FNKMW,Exhausted geographies.,2015-00-00 2015,Publisher not identified.,Karachi?,978-969-7605-00-2,,,,,,,,http://www.worldcat.org/oclc/1048026734,,,Anwar. Nausheen H.; Chaudhri Yaminay.; Zahra Malkani; Shahana Rajani; Rajani Shayan.; Rizvi Fazal.; Soomro Anam.; Viqar Sarwat.
ET4SU36T,3,,3:ET4SU36T; 2:KBJ5WQQQ,Exhaustive parallel intervals,1979-00-00 1979,Future Press,New York,0-918406-09-9,,,,1st ed.,,,,http://www.worldcat.org/oclc/10181656,,,Richard Kostelanetz
HZ5KXPZC,3,true,3:HZ5KXPZC; 2:EI637S7C; 1:MA9INPTR,"Exhibition of paintings : 2nd Johannesburg Biennale, Johannesburg Art Gallery, 1997",1997-00-00 1997,SupportEdition,Berlin,3-927869-13-9,,,,,,,,,,Exhibition of paintings,Igor Kopystiansky; Johannesburg Art Gallery; Johannesburg Biennale (2nd : 1997)
W3ZG75C8,3,,3:W3ZG75C8; 2:BH5H8NIV,Exit the face,0000-00-00 c1982,Museum of Modern Art,New York,0-87070-671-3 978-0-87070-671-4,,,66,,,,,http://www.worldcat.org/oclc/938797571,Additional WorldCat records available,,Richard Bosman; Ted Greenwald
LT5APFZS,3,,3:LT5APFZS; 2:J67MG66G,Exorcise in futility,1990-00-00 1990,Visual Studies Workshop,"Rochester, NY",,,,1 v. (un,,,,,,,,James Prez
A4TW5DNZ,3,,3:A4TW5DNZ; 2:AU2WC5V2,Exotik als Banalität = De l'exotisme en tant que banalite,1980-00-00 1980,Edition Copie und Berliner Künstlerprogramm des DAAD ; Verlag Zweitschrift,Berlin; Hannover,,,German,,,,,,http://www.worldcat.org/oclc/165391729,Additional WorldCat records available,,Paul-Armand Gette
9J4SL6F6,3,,3:9J4SL6F6; 2:FZ6SPTP7,Expediente Bienal X.,1980-00-00 1980,Libro acción libre,México,,,Spanish,,,,,,http://www.worldcat.org/oclc/54678932,,,
PDGGTXFW,3,,3:PDGGTXFW; 2:82CG3G4S,Experience of the medium,1978-00-00 1978,J. Drucker,Amsterdam,,,English,,,,,,http://www.worldcat.org/oclc/80738301,OCLC: 80738301,,Johanna Drucker
A8RLA36Z,3,,3:A8RLA36Z; 2:5DS7VMT3,Experiencia conceptual en base a un trabajo fotografico : Carlos Zerpa– Pisadas–,1975-00-00 1975,Universidad de Carabobo,Venezuela,,,,10,,,,,,,,Carlos Zerpa
LQ9QGPJD,3,,3:LQ9QGPJD; 2:H4ZB26W4,Exploited subjects,1966-00-00 1966,The artists,New York,,,English,,,,,,http://www.worldcat.org/oclc/29446735,Additional WorldCat records available,,Bernar Venet; Shunk-Kender
8ZMX6M4Y,3,,3:8ZMX6M4Y; 2:VWCGDCR5,Exploration of Non-linear Verbal Systems and Combination Play,1974-00-00 1974,Visual Studies Workshop,"Rochester, NY",,,,,,,,,"[No WorldCat record found, 9/14/21]",,,Tim Bowen
WQ3W3E9A,3,,3:WQ3W3E9A; 2:NW9XTKSR,Explosions/ : with-without my friends,2001-00-00 2001,Gestalten Verlag,Berlin,3-931126-56-0,,,,,,,,,Edited by Robert Klanten.; In English with some German translation.,,Christian Andersen; Robert Klanten
HWJWETIE,3,,3:HWJWETIE; 2:UWUGRRKQ,Expose,,,NY,,,,,,,,,"[No WorldCat record found, 9/14/21]",,,Barton Benes
IW8R4FZK,3,,3:IW8R4FZK; 2:KSENQ2KS,Exposed: do not re use,0000-00-19 19--,[s.n.],[s.l.],,,,1 v. (un,,,,,,,,
7TKF55X7,3,,3:7TKF55X7; 1:S3L8T8ZA,"Exposition internationale du Surréalisme, 1959 - 1960: [thème: l'éroticisme ; Paris, Galerie Daniel Cordier 15.12.1959 - 29.2.1960] / [régie: André Breton et Marcel Duchamp",1959-00-00 1959,Daniel Cordier,Paris,,,French,,,,,,http://www.worldcat.org/oclc/994835168,Additional WorldCat records available,"Boîte alerte, missives lascives",André Breton; Marcel Duchamp; Galerie Daniel Cordier
7C6I87Q2,3,,3:7C6I87Q2; 2:3UIITVB4,Exposure,1985-00-00 1985,Woolley Dale Press,London,0-907508-07-3 978-0-907508-07-6,,English,,,,,,http://www.worldcat.org/oclc/17307000,,,Jake Tilson
HY7RZF6P,3,,3:HY7RZF6P; 2:KBFNUIVP,Expressions 1 : (a study of facial motions),1972-00-00 1972,A. Tacha,"Oberlin, Ohio",,,,,,,,,,"1 sheet :; Thirty-two photographic portraits of the author; ""April 1972""",,Athena Tacha
X79Y6CEN,3,,3:X79Y6CEN; 2:3263QXBS,Expurgated,2013-00-00 2013,Christine Kermaire,"Charleroi, Belgium",,,,,,,,,,"1 folded card ;; text; unmediated; volume; Issued on January 9, 2013; Paper, inserted i a folded card, opens up into the shape of a pyramid; words printed on slivers of paper inserted into a tea bag; "" ... Universal Declaration of Human Rights printed [on the base of the pyramid] with edible coloring, on edible paper and pulped. Tea, natural flavouring. Store in a dark and dry place.""; Issued in a limited edition of 300 copies, signed by the artist; Text in English and French; HAY STAR (ANNEX HAY) copy: Signed by artist and numbered ""093/300""; on a loose label; inscribed and dated ""6 September 2013""",,Christine Kermaire; United Nations
LWLCJL3F,3,,3:LWLCJL3F; 2:J8PWVM5X,Exquisite,0000-00-00 c2013,Savannah College of Art and Design,"Atlanta, GA",,,,un,,,,,,SCAD owns edition numbers 3 and 24 out of 40.; The Pretty in Ink exhibition was curated by Alexandra Sachs.,,Cynthia Lollis
RLDD2FRH,3,,3:RLDD2FRH; 2:SNP6U9ZV,Exquisite horse: a printer's corpse.,1997-00-00 1997,"Silver Buckle Press, University of Wisconsin-Madison Libraries","Madison, Wis.",,,English,,,,,,http://www.worldcat.org/oclc/36860692,OCLC: 36860692,Exquisite horse,Tracy Honn
8LRBDPR4,3,,3:8LRBDPR4; 2:B9SJM4F4,Exquisitely horsey.,1997-00-00 1997,Robin Price,"Middletown, CT",,,English,,,,,,http://www.worldcat.org/oclc/39668762,OCLC: 39668762,,Robin Price
87XU862R,3,,3:87XU862R; 2:SNFUB66F,Extended frames,1981-00-00 1981,Station Hill Press,"Barrytown, NY",978-0-930794-21-7,,Undetermined,,,,,,http://www.worldcat.org/oclc/1176141351,Additional WorldCat records available,,Sue Abramson
5FBDLUZ2,3,,3:5FBDLUZ2; 2:8WFCQP52,Extended portraits,1990-00-00 1990,SNOOD,Amsterdam,,,,,,,,,,Artist's book issued in edition of 15 copies.; Library has copy no. 13 signed by the artist.,,Els ter Horst
X8CAANG2,3,,3:X8CAANG2; 2:UQJ39E4R,Extinction event: a workbook,1988-00-00 1988,Press 451,"Arlington, VA, USA",0-917796-04-7 978-0-917796-04-3,,English,,,,,,http://www.worldcat.org/oclc/844075314,,Extinction event,Lyle Rosbotham
AAIITQKY,3,,3:AAIITQKY; 2:K2SNMAG9,Extraordinarily imperfect book one,2007-00-00 2007,,"Chicago, IL",,,,,,,,,http://www.worldcat.org/oclc/898346949,,,Jenny Kim
BYDMUJLA,3,,3:BYDMUJLA; 2:K59JTIX9,Extraordinarily imperfect book two,2007-00-00 2007,,"Chicago, IL",,,,,,,,,http://www.worldcat.org/oclc/898346949,,,Jenny Kim
YFL65QCK,1,true,1:YFL65QCK,Extremely visible : art and artifacts of the Helms era,1990-00-00 1990,[publisher unidentified],"Chapel Hill, North Carolina",,,English,,,,,N7433.4.A1 E97 1990,https://catalog.lib.unc.edu/catalog/UNCb12009598,,Extremely visible,
L5CSCEW9,3,,3:L5CSCEW9; 2:VDI9PJNF,EZMD : Marcel Duchamp 1887-1968,1987-00-00 1987,Yobisha,"Tokyo, Japan",4946419489 : Y7300; 9784946419485,,,,,,,,,2 v. : all ill. (some col.) ; 22 cm.,,Shinro Ohtake; Tay Teo Chuan
72J2VNDU,3,,3:72J2VNDU; 2:WC3GBWAR,Fab-́ra-kā-shans (Fabrications),1989-00-00 1989,Scripps College Press,"Claremont, CA",,,,26,,,,,,,,Chalon Bridges; under the supervision of Kitty Maryatt
TYIUM3AB,3,,3:TYIUM3AB; 2:9FE8N48G,Fable: a sentence of thirteen parts (with twelve alternate verbs) ending in fable,1977-00-00 1977,Anatol AV und Filmproduktion ; Century Print. Co.,Hamburg ; NY,,,English,,,,,,http://www.worldcat.org/oclc/484856189,Additional WorldCat records available,Fable,John Baldessari
IBY9VX3E,3,,3:IBY9VX3E; 2:QNX25AGB,Fabricated Memories,2000-00-00 2000,Visual Studies Workshop,"Rochester, NY",,,,,,,,,"[No WorldCat record found, 9/14/21]",,,Annu Palakannathu Matthew
NPB4MWM6,3,,3:NPB4MWM6; 2:2U4DFD2Q,Face lift,1978-00-00 1978,,,,,,,,,,,,"University of Arizona Library has the 2nd in an edition of five, signed by the artist.; rck/adv",,Carol Cameron
KPFBRS7Z,3,,3:KPFBRS7Z; 2:9TFFUAS6,Face phases,1976-00-00 1976,[s.n.],[S.l.],,,,,,,,,,[58] leaves : all ill. ; 7 x 10 cm.,,George Griffin
CZIRSV4E,3,,3:CZIRSV4E; 2:BS4KMMH2,Faces,2000-00-00 2000,Women's Studio Workshop,"Rosendale, NY",,,,,,,,,,ID: VCU_ALMA21372346930001101,,Miriam Beerman
A27I2XTU,3,,3:A27I2XTU,Faces,1993-00-00 1993,,,,,,,,,,,[No Worldcat Record Found- 11/11/21],,,Betty MacDonald
UX6AZMR8,3,,3:UX6AZMR8; 2:SQEE2EFC,Faces of the fallen,2010-00-00 2010,KGBpress,"Washington, DC",,,,,,,,,,ID: VCU_ALMA21392729040001101,,Kristin Gudbrandsdóttir
HCXXUQZ4,3,,3:HCXXUQZ4; 2:UV7M4H2X,Facetasm : h simulated and real,1992-00-00 1992,Gates of Heck Inc,"Richmond, VA",$40.00,,,1 v. (un,,,,,http://www.worldcat.org/oclc/224062892,Additional WorldCat records available,,Gary Panter; Charles Burns
VU66EUAK,3,,3:VU66EUAK; 2:79XM4ARI,Facets : mother - wife - student - daughter,2007-00-00 2007,R.McGinty-Mock,"Atlanta, GA",,,,3 v. (un,,,,,,,,Rachele McGinty-Mock
F864RAFG,3,,3:F864RAFG; 1:GH67VFVH,Facile,1935-00-00 1935,Ed. G.L.M.,Paris,,,French,,,,,,http://www.worldcat.org/oclc/214985316,Additional WorldCat records available.,,Paul Eluard; Man Ray
TXW6Z4G4,3,true,3:TXW6Z4G4; 2:T2TC2VTK; 1:QGDD9FGD,Facing,2002-00-00 2002,Burning Editions,"Atlanta, GA",978-0-932526-89-2,,,,,,,,,,,Andrew Forster; Burning Editions.; Nexus Press.
3XDQ7FDJ,3,,3:3XDQ7FDJ; 2:MM2N9CSR,Factor,1998-00-00 1998,Espace d'art contemporain,"Demigny, France",,,English,,,,,,http://www.worldcat.org/oclc/82615070,Additional WorldCat records available,,Peter Downsbrough
Y6PJLHCK,3,,3:Y6PJLHCK; 2:TAKAGKAD,Factors in the scope of distance : a structure of Lawrence Weiner,0000-00-00 c1984,ADD,"Antwerpen, Belgium",90-6848-001-4 978-90-6848-001-6,,,28,,,,,http://www.worldcat.org/oclc/13461696,Additional WorldCat records available,,Lawrence Weiner
RL32YBML,3,,3:RL32YBML; 2:4558MMCB,Fade (Euridice),2015-00-00 2015,Strong Silent Type Press,"Saint Paul, MN",,,,,,,,,,ID: VCU_ALMA21464859290001101,,Fred Hagstrom
6LRFFQAS,3,,3:6LRFFQAS; 2:MSK5JP5Z,Fade to black,2005-00-00 2005,MFC-Michele Didier,Brussels,,,,,1st ed.,,,,,ID: VCU_ALMA21367534110001101,,Philippe Parreno
JXA2PR6S,3,,3:JXA2PR6S; 2:MQP7JNMI,Fade to gray,2007-00-00 2007,Borowsky Center for Publication Arts,"Philadelphia, PA",,,,16,,,,,,,,Andrew Huot
HCA33XH5,3,,3:HCA33XH5; 2:C98WS9E3,Fahnen = Flags: Dreizehn Postkarten = Thirteen postcards,0000-00-00 c1982,Jurgen Schweinebraden,Germany,,,,13,,,,,,,,Armando
KBSM8ETH,3,,3:KBSM8ETH; 2:XQSDX2D7,Fahrten uber den Rhein/| Ulrike Stoltz,0000-00-00 c2007,Ulrike Stoltz: usus,Offenbach am main,,,,,,,,,,palm leaf style sheets in container : ill. ; 28 x 17 cm.,,Ulrike Stoltz
YVIWJFCF,3,true,3:YVIWJFCF; 2:QCUEDSSN; 1:SM8NSD5G,Fake art!,2017-00-00 2017,ORCS,"Madison, Wisconsin",978-0-9991591-0-1,,,,,,,,,,,Chris Maddox
NHMBZPBW,3,,3:NHMBZPBW; 2:FKRTCC5V,Fall,1970-00-00 1970,Eigen uitgave,S.l.,,,Engels [TA].,,,,,,http://www.worldcat.org/oclc/276371971,OCLC: 921043783,Bas Jan Ader,Bas Jan Ader
SU9HR2K8,3,,3:SU9HR2K8; 2:6EEDRA9P,Falling leaves,2005-00-00 2005,Mystical Places Press,"Wenatchee, WA",,,,,,,,,,1 v. : col. ill. ; 20 cm.,,Jill Timm
